,Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Value,Rating
2134,2009,17.17186312850464,122,18,36.84,1,10.4,35.214000000000006,214.537,6.6
2135,1993,17.139890395154314,115,4,24.76,5,5.0,117.84400000000001,144.45833333333331,6.7
2136,1985,17.133560582584444,121,1,18.43,3,2.7,73.61999999999999,107.56666666666665,6.9
2137,2011,17.133521285384568,89,8,38.54,6,2.2,52.63416666666666,224.93916666666667,3.5
2138,2016,17.08671685881064,98,16,41.01,10,5.5,20.99,240.01099999999997,6.5
2139,1996,17.060886197003512,88,9,26.76,2,2.9,26.76,156.84999999999997,4.3
2140,2001,17.03878012048193,132,9,30.17,1,2.7,76.1925,177.06666666666663,6.5
2141,2006,17.01459220371212,143,16,34.3,5,5.0,47.84166666666667,201.5916666666667,7.5
2142,2001,16.993599397590366,104,1,30.09,2,2.9,18.791818181818183,177.06666666666663,6.8
2143,2011,16.97347801442612,111,16,38.18,2,8.5,49.552499999999995,224.93916666666667,6.2
2144,2007,16.971925265332022,98,4,35.19,10,9.7,54.09571428571428,207.3424166666667,6.4
2145,2003,16.954926387315968,135,4,31.19,6,3.8,41.185,183.95833333333334,5.5
2146,2004,16.941674755139854,94,9,32.0,6,10.8,33.010000000000005,188.88333333333335,6.5
2147,1986,16.93301908309891,90,1,18.56,3,2.1,81.20749999999998,109.60833333333335,6.9
2148,1994,16.899983133749366,191,4,25.05,6,1.3,35.18833333333333,148.22500000000002,6.7
2149,2018,16.8852433990579,129,17,42.4,10,8.52,25.805,251.10683333333338,6.8
2150,1972,16.883220406536466,109,1,7.06,3,8.52,18.58666666666667,41.81666666666667,7.7
2151,2006,16.875697573477737,105,16,34.02,6,10.7,33.010000000000005,201.5916666666667,5.5
2152,2003,16.87338618346546,108,9,31.04,2,5.0,26.439999999999998,183.95833333333334,6.9
2153,2008,16.869288559120307,105,16,36.32,6,8.51,39.07363636363636,215.3025,6.4
2154,2002,16.86726893676164,101,16,30.34,5,7.7,30.34,179.875,5.2
2155,2011,16.857891207622803,107,1,37.92,6,10.3,47.72666666666667,224.93916666666667,4.4
2156,2007,16.846528829725706,101,16,34.93,2,5.5,34.93,207.3424166666667,5.6
2157,2005,16.83635587796031,130,4,32.88,2,5.7,61.41166666666667,195.2916666666667,6.5
2158,1995,16.81942469648911,104,16,25.63,6,10.8,52.63416666666666,152.38333333333335,7.1
2159,2017,16.804042924626923,136,4,41.19,6,3.7,30.334545454545456,245.11958333333334,6.4
2160,2000,16.80023228803717,97,18,28.93,10,5.5,28.93,172.19999999999996,5.3
2161,1995,16.793175106638955,89,1,25.59,2,2.9,26.686666666666667,152.38333333333335,6.3
2162,2012,16.77744800874878,123,16,38.52,2,5.1,83.56777777777778,229.5939166666667,5.9
2163,2002,16.767199444058374,116,9,30.16,6,2.56,54.09571428571428,179.875,5.6
2164,1989,16.762570583490188,100,1,20.78,2,5.7,56.22375,123.96666666666665,7.3
2165,1994,16.744813627930508,133,1,24.82,1,2.53,32.60124999999999,148.22500000000002,7.5
2166,2009,16.74303267035523,92,1,35.92,6,2.2,59.581999999999994,214.537,5.6
2167,2011,16.74230440081948,100,9,37.66,7,8.5,61.185,224.93916666666667,5.4
2168,1991,16.71908462338616,118,18,22.77,2,5.7,74.53916666666667,136.19166666666666,6.7
2169,2002,16.711605281445447,104,4,30.06,5,7.5,127.26000000000002,179.875,6.1
2170,2016,16.70756756981972,124,17,40.1,6,5.7,129.74625,240.01099999999997,7.1
2171,2005,16.70322167697887,96,4,32.62,2,5.5,24.515,195.2916666666667,6.2
2172,2011,16.68006535100231,109,4,37.52,6,8.51,22.064000000000004,224.93916666666667,6.7
2173,2006,16.66735562812616,135,1,33.6,6,5.2,62.776666666666664,201.5916666666667,7.1
2174,2003,16.639637599093994,79,1,30.61,3,8.3,30.61,183.95833333333334,5.8
2175,2011,16.631163240431672,104,1,37.41,3,2.8,47.449999999999996,224.93916666666667,6.9
2176,2014,16.60920701455981,126,4,39.32,6,8.54,57.394999999999996,236.73616666666666,6.1
2177,1960,16.601859678782755,128,0,4.91,6,3.5,8.504999999999999,29.575000000000003,7.7
2178,2008,16.599900140499997,141,16,35.74,1,10.4,62.776666666666664,215.3025,7.8
2179,1998,16.59424364807525,91,18,27.05,6,10.3,27.05,163.00833333333335,6.0
2180,2011,16.58670677627655,137,16,37.31,1,5.7,62.776666666666664,224.93916666666667,6.5
2181,1983,16.5863453815261,116,1,16.52,6,3.7,29.409999999999997,99.60000000000001,6.1
2182,2011,16.555587251367964,112,4,37.24,2,7.0,85.214,224.93916666666667,6.3
2183,1990,16.55462720836788,120,4,21.63,6,10.4,62.776666666666664,130.65833333333333,5.9
2184,1997,16.552798255632855,98,16,26.57,2,7.7,26.57,160.51666666666665,5.1
2185,2017,16.547025516457104,107,1,40.56,6,10.4,97.94500000000001,245.11958333333334,6.3
2186,2017,16.49806981966285,103,1,40.44,3,2.1,58.355,245.11958333333334,7.8
2187,2003,16.476557191392978,94,1,30.31,5,0.52,30.31,183.95833333333334,5.3
2188,1993,16.47533890972022,102,16,23.8,6,9.4,26.925,144.45833333333331,5.8
2189,2011,16.47111996947323,83,16,37.05,6,10.3,89.05600000000001,224.93916666666667,6.1
2190,2013,16.466552315608922,128,4,38.36,6,5.8,38.36,232.95708333333332,6.2
2191,1996,16.455211985973865,108,1,25.81,2,0.53,30.71,156.84999999999997,6.9
2192,1997,16.44689025023362,155,17,26.4,5,5.0,19.08125,160.51666666666665,7.9
2193,2021,16.43725914054982,103,16,44.54,6,8.6,44.54,270.96975000000003,5.4
2194,1996,16.416958877908833,108,16,25.75,6,8.6,52.63416666666666,156.84999999999997,7.2
2195,2012,16.341896398968178,105,16,37.52,6,7.7,40.076,229.5939166666667,5.9
2196,2010,16.330704797631793,105,16,35.61,6,10.4,17.906666666666666,218.05550000000002,6.3
2197,2008,16.330511721879677,98,1,35.16,0,3.6,35.16,215.3025,5.9
2198,1987,16.325632563256328,95,0,18.55,5,5.5,35.80428571428572,113.625,7.0
2199,2003,16.31347678369196,116,1,30.01,6,10.3,52.75,183.95833333333334,5.3
2200,2011,16.302185405683762,108,16,36.67,6,8.52,74.375,224.93916666666667,6.4
2201,1999,16.29296112862074,97,1,27.14,2,10.1,34.44,166.57500000000002,2.5
2202,2012,16.289630205794502,116,18,37.4,1,10.4,12.9975,229.5939166666667,7.2
2203,2014,16.279726305725713,94,16,38.54,2,5.5,153.25499999999997,236.73616666666666,5.1
2204,1998,16.27524155206789,108,16,26.53,2,5.7,65.13499999999999,163.00833333333335,6.8
2205,2018,16.260011509045615,110,16,40.83,2,5.7,47.099999999999994,251.10683333333338,7.5
2206,2005,16.247493065927028,90,4,31.73,2,5.5,31.73,195.2916666666667,6.1
2207,1996,16.244819891616196,101,16,25.48,6,3.8,16.52,156.84999999999997,5.7
2208,2013,16.200408873594387,121,16,37.74,2,5.0,18.61,232.95708333333332,7.2
2209,2013,16.18753096510981,98,9,37.71,1,2.7,28.415,232.95708333333332,7.6
2210,2011,16.177707306049413,110,4,36.39,6,3.7,146.73777777777778,224.93916666666667,6.0
2211,2012,16.17203127115374,95,9,37.13,2,5.0,75.548,229.5939166666667,5.8
2212,2015,16.167616668846538,117,1,38.32,5,5.5,19.215,237.01700000000002,7.5
2213,1998,16.152548438218904,111,16,26.33,5,5.5,101.495,163.00833333333335,6.8
2214,2005,16.129720503520375,93,8,31.5,1,2.53,33.91166666666667,195.2916666666667,7.4
2215,2005,16.124599957328776,96,4,31.49,6,10.4,11.234166666666665,195.2916666666667,7.4
2216,2002,16.105628908964558,88,4,28.97,2,2.9,28.97,179.875,5.8
2217,1985,16.092345832042145,116,0,17.31,6,10.4,22.919999999999998,107.56666666666665,7.3
2218,1997,16.091786938012667,107,16,25.83,6,10.4,25.83,160.51666666666665,6.1
2219,2012,16.08492094919762,116,1,36.93,2,2.9,70.25500000000001,229.5939166666667,5.5
2220,2010,16.073889445576924,115,16,35.05,6,8.52,123.30999999999999,218.05550000000002,6.8
2221,2007,16.06038963727071,90,1,33.3,2,0.5,33.3,207.3424166666667,6.4
2222,1993,16.059994231323913,98,4,23.2,2,5.7,47.26,144.45833333333331,7.1
2223,2007,16.026629058453622,110,9,33.23,1,10.4,18.543333333333333,207.3424166666667,7.0
2224,2014,16.000934936712248,115,17,37.88,3,1.2,19.540000000000003,236.73616666666666,7.1
2225,1995,15.986000218746579,132,18,24.36,10,5.5,49.31285714285715,152.38333333333335,7.4
2226,2017,15.984035003323207,126,16,39.18,6,5.2,91.25399999999999,245.11958333333334,6.7
2227,1988,15.956592206327958,99,16,18.87,6,10.4,67.1,118.25833333333333,6.0
2228,2007,15.95428496098844,157,4,33.08,10,5.5,86.519,207.3424166666667,7.7
2229,1999,15.902746510580817,112,4,26.49,2,5.7,71.06,166.57500000000002,6.7
2230,1993,15.886933948658784,134,1,22.95,5,5.5,23.296666666666667,144.45833333333331,7.8
2231,2008,15.879982814876742,124,4,34.19,5,5.5,32.43,215.3025,7.6
2232,2005,15.863452101557495,117,18,30.98,1,10.4,22.675,195.2916666666667,5.4
2233,1996,15.862288810965893,101,16,24.88,5,7.7,12.445,156.84999999999997,6.4
2234,2013,15.848412708349358,111,16,36.92,2,10.8,30.334545454545456,232.95708333333332,6.3
2235,2000,15.847851335656216,113,18,27.29,2,0.53,28.415,172.19999999999996,7.4
2236,2007,15.83853440504415,90,9,32.84,2,10.5,26.590000000000003,207.3424166666667,5.3
2237,2011,15.830946885639449,98,4,35.61,2,5.7,30.71,224.93916666666667,6.1
2238,2015,15.80055439061333,123,4,37.45,2,5.7,35.214000000000006,237.01700000000002,7.0
2239,2009,15.782825340151115,99,9,33.86,2,5.5,16.93,214.537,4.8
2240,1995,15.782565897407853,106,4,24.05,6,10.6,24.05,152.38333333333335,5.5
2241,1993,15.74848572252668,114,1,22.75,1,5.3,25.68,144.45833333333331,7.5
2242,1982,15.72020725388601,115,16,15.17,2,0.5,15.17,96.5,4.5
2243,1986,15.710484300159655,125,4,17.22,3,2.53,25.96,109.60833333333335,7.4
2244,2001,15.705948795180724,152,4,27.81,5,5.5,64.31666666666668,177.06666666666663,6.9
2245,2006,15.66036955892687,111,4,31.57,6,2.53,123.30999999999999,201.5916666666667,7.6
2246,2018,15.642744356485716,103,16,39.28,2,5.7,91.24777777777778,251.10683333333338,5.8
2247,1996,15.626394644564876,107,1,24.51,3,5.1,24.51,156.84999999999997,6.9
2248,1997,15.62454573772194,155,18,25.08,10,5.5,62.776666666666664,160.51666666666665,6.6
2249,1993,15.610037496394579,111,1,22.55,2,5.7,63.30800000000001,144.45833333333331,7.3
2250,1996,15.607268090532358,135,18,24.48,5,5.0,24.48,156.84999999999997,8.0
2251,2011,15.586436332786274,100,16,35.06,6,5.0,7.192000000000002,224.93916666666667,7.8
2252,2012,15.575325565754316,111,4,35.76,5,2.5,35.76,229.5939166666667,6.8
2253,2021,15.573694111612088,110,16,42.2,6,3.7,42.2,270.96975000000003,6.1
2254,2011,15.573099393539735,90,18,35.03,3,2.0,41.91,224.93916666666667,6.2
2255,2011,15.56420810070871,100,17,35.01,2,5.7,37.10999999999999,224.93916666666667,7.6
2256,2008,15.545569605554974,91,18,33.47,2,2.5,33.47,215.3025,5.8
2257,2004,15.528103767757873,89,8,29.33,2,0.5,29.33,188.88333333333335,4.6
2258,2009,15.526459305387883,108,18,33.31,1,10.3,59.36888888888888,214.537,6.5
2259,2008,15.52234646601874,104,9,33.42,5,9.0,36.41,215.3025,7.5
2260,1992,15.472146335669319,124,4,21.71,2,10.4,28.06625,140.3166666666667,7.5
2261,2007,15.462345098225198,93,1,32.06,2,7.1,32.06,207.3424166666667,6.2
2262,1998,15.453197689279689,124,16,25.19,6,10.4,35.51833333333334,163.00833333333335,7.0
2263,2001,15.440512048192772,97,16,27.34,2,5.5,15.24,177.06666666666663,6.0
2264,2010,15.399749146432901,80,4,33.58,8,9.7,27.356666666666666,218.05550000000002,6.3
2265,2014,15.396886970516407,124,8,36.45,1,5.3,32.86142857142857,236.73616666666666,7.0
2266,2012,15.39674940574427,102,18,35.35,2,7.5,24.635,229.5939166666667,5.7
2267,2012,15.370616309157434,87,1,35.29,0,2.7,105.07529411764706,229.5939166666667,6.9
2268,2016,15.361795917687108,107,4,36.87,6,2.53,71.916,240.01099999999997,6.3
2269,2000,15.354239256678284,90,18,26.44,3,7.7,26.44,172.19999999999996,4.0
2270,1971,15.336488989504012,136,16,6.21,10,7.5,27.401428571428575,40.49166666666667,8.3
2271,1995,15.316635677567536,106,16,23.34,10,5.5,135.857,152.38333333333335,8.5
2272,2001,15.299322289156631,91,1,27.09,3,2.7,31.54,177.06666666666663,5.9
2273,1968,15.294681360804981,165,1,5.32,4,4.0,8.324000000000002,34.78333333333334,8.5
2274,1992,15.286851169972678,118,1,21.45,3,2.7,55.821538461538466,140.3166666666667,5.1
2275,2012,15.274794955005703,99,4,35.07,5,0.52,22.315,229.5939166666667,6.4
2276,2007,15.269427504984707,114,1,31.66,5,0.5,31.66,207.3424166666667,7.4
2277,2003,15.2643261608154,89,1,28.08,6,2.2,16.976666666666667,183.95833333333334,6.2
2278,1987,15.26072607260726,106,1,17.34,6,3.7,17.34,113.625,5.3
2279,2019,15.258700689627297,87,16,39.01,6,8.4,23.715,255.65741666666668,6.1
2280,2008,15.257602675305677,110,9,32.85,6,10.3,45.75,215.3025,5.7
2281,1998,15.207811461581716,91,8,24.79,2,2.9,36.326,163.00833333333335,7.3
2282,2014,15.160336718020131,123,1,35.89,1,5.7,35.89,236.73616666666666,7.7
2283,2013,15.140127741697777,100,16,35.27,5,8.0,23.400000000000002,232.95708333333332,5.8
2284,1987,15.128712871287131,113,16,17.19,8,9.7,27.655714285714286,113.625,7.2
2285,1981,15.122353588122078,108,16,13.75,10,5.5,42.085384615384605,90.925,7.4
2286,2009,15.116273649766706,94,18,32.43,2,1.5,32.43,214.537,6.2
2287,2005,15.110731811393213,100,16,29.51,8,9.0,29.51,195.2916666666667,3.7
2288,2016,15.107640899792093,116,17,36.26,6,10.3,125.1325,240.01099999999997,7.3
2289,2009,15.097628847238473,95,4,32.39,2,5.7,130.51749999999998,214.537,7.7
2290,1989,15.060500134444746,113,4,18.67,6,10.4,42.085384615384605,123.96666666666665,7.1
2291,2010,15.019112106780153,129,4,32.75,5,7.3,62.776666666666664,218.05550000000002,6.5
2292,2004,14.998676431659753,97,9,28.33,6,10.3,113.08800000000001,188.88333333333335,6.2
2293,2005,14.982718156603367,101,4,29.26,6,2.2,234.0025,195.2916666666667,6.2
2294,2010,14.982424199343743,91,9,32.67,2,5.5,45.080000000000005,218.05550000000002,5.5
2295,2008,14.974280372963623,87,4,32.24,2,5.52,32.24,215.3025,3.8
2296,1963,14.955102040816326,104,1,4.58,6,3.1,4.58,30.625,7.3
2297,1994,14.943498060381174,97,9,22.15,2,5.7,22.15,148.22500000000002,6.7
2298,2016,14.92431596885143,97,4,35.82,8,9.7,29.455,240.01099999999997,6.0
2299,1982,14.922279792746115,98,0,14.4,8,9.5,14.4,96.5,5.1
2300,2004,14.919262331245035,111,1,28.18,2,5.51,20.59,188.88333333333335,5.8
2301,1988,14.916496370939331,120,1,17.64,10,5.5,10.331999999999999,118.25833333333333,6.9
2302,2005,14.890548325154679,135,16,29.08,5,0.51,119.69,195.2916666666667,6.8
2303,1986,14.871132061126739,110,1,16.3,6,2.2,16.3,109.60833333333335,4.7
2304,1975,14.86528336946423,80,0,8.0,6,2.8,8.0,53.81666666666667,6.2
2305,1994,14.849047056839263,123,16,22.01,5,8.2,63.30800000000001,148.22500000000002,6.3
2306,2008,14.848875419467959,112,4,31.97,2,5.7,31.97,215.3025,7.1
2307,2010,14.844844546457207,112,4,32.37,2,5.7,48.411,218.05550000000002,6.7
2308,2000,14.831591173054589,113,4,25.54,9,8.5,187.57454545454547,172.19999999999996,8.4
2309,2016,14.8284870276779,102,16,35.59,2,2.9,17.810000000000002,240.01099999999997,5.9
2310,2009,14.82727921057906,111,9,31.81,6,8.51,18.2275,214.537,6.1
2311,2015,14.804845222072679,111,1,35.09,6,2.2,37.95,237.01700000000002,5.7
2312,2009,14.79465080615465,79,9,31.74,0,3.6,31.74,214.537,7.0
2313,1986,14.789021516003952,106,16,16.21,6,10.8,15.025,109.60833333333335,5.5
2314,2017,14.788700073263561,111,18,36.25,6,8.5,19.35,245.11958333333334,6.2
2315,2008,14.788495256673748,128,16,31.84,1,5.0,27.390909090909098,215.3025,7.5
2316,2009,14.762022401730238,117,9,31.67,1,0.53,37.95,214.537,6.7
2317,1997,14.758592046516458,95,8,23.69,2,0.5,36.15714285714286,160.51666666666665,5.7
2318,2008,14.732759721786786,104,4,31.72,6,8.54,74.375,215.3025,6.0
2319,1993,14.723968849149122,88,1,21.27,2,7.5,78.27000000000001,144.45833333333331,5.4
2320,1989,14.721699381554181,104,0,18.25,2,5.0,13.9725,123.96666666666665,7.8
2321,2005,14.721570300832084,114,4,28.75,1,10.4,38.82,195.2916666666667,7.3
2322,2011,14.69286140326829,114,9,33.05,5,8.5,33.242000000000004,224.93916666666667,6.0
2323,2011,14.68841575685278,110,4,33.04,2,5.5,33.04,224.93916666666667,5.7
2324,2016,14.640995621034039,99,16,35.14,5,8.5,31.42,240.01099999999997,6.2
2325,2008,14.625933279920112,90,9,31.49,2,0.53,31.49,215.3025,6.6
2326,1996,14.62543831686325,104,8,22.94,6,2.7,21.520000000000003,156.84999999999997,5.4
2327,1999,14.624043223773073,117,18,24.36,6,10.4,30.055,166.57500000000002,7.2
2328,2003,14.622876557191391,137,18,26.9,3,4.5,95.35095238095236,183.95833333333334,6.5
2329,2000,14.616724738675963,110,18,25.17,2,10.4,32.7025,172.19999999999996,6.3
2330,2008,14.611999396198371,101,16,31.46,2,5.5,18.791818181818183,215.3025,6.5
2331,2007,14.579747109149958,126,9,30.23,1,5.7,36.330000000000005,207.3424166666667,7.5
2332,2015,14.572794356522948,123,9,34.54,1,5.3,34.54,237.01700000000002,7.1
2333,2002,14.565670604586517,110,18,26.2,6,10.4,62.776666666666664,179.875,6.4
2334,2015,14.56013703658387,87,9,34.51,6,10.3,75.548,237.01700000000002,5.1
2335,2016,14.549333155563707,112,4,34.92,6,3.8,17.545,240.01099999999997,5.2
2336,1984,14.535536659714424,114,4,15.1,6,8.3,25.1,103.88333333333333,6.0
2337,2008,14.491239070609954,114,9,31.2,2,5.7,33.91166666666667,215.3025,6.0
2338,2014,14.484478853745061,103,18,34.29,2,5.0,104.32916666666667,236.73616666666666,6.6
2339,2010,14.482551460522664,104,10,31.58,2,5.5,31.58,218.05550000000002,6.4
2340,2001,14.480421686746991,95,4,25.64,6,2.2,40.21333333333333,177.06666666666663,4.8
2341,2018,14.471927950985004,104,4,36.34,6,9.7,61.76714285714286,251.10683333333338,6.3
2342,2010,14.441277564656701,112,1,31.49,6,2.5,40.5,218.05550000000002,7.5
2343,2018,14.436086632449266,94,16,36.25,1,8.52,62.776666666666664,251.10683333333338,5.3
2344,2013,14.431842775046192,96,16,33.62,6,2.2,78.91333333333334,232.95708333333332,5.6
2345,2003,14.427180067950168,98,18,26.54,6,10.4,72.94714285714285,183.95833333333334,6.4
2346,2001,14.423945783132533,131,18,25.54,5,0.52,35.355714285714285,177.06666666666663,5.9
2347,2002,14.39332870048645,123,4,25.89,1,5.7,25.115000000000002,179.875,7.3
2348,2018,14.380333470282567,94,16,36.11,6,8.5,71.42299999999999,251.10683333333338,6.1
2349,1992,14.360375341489483,95,18,20.15,6,10.4,20.655,140.3166666666667,7.0
2350,2015,14.353400810912298,101,4,34.02,2,5.5,34.02,237.01700000000002,6.4
2351,2013,14.34169741565417,98,9,33.41,2,5.0,13.9725,232.95708333333332,7.3
2352,2016,14.307677564778285,121,4,34.34,6,10.7,95.35095238095236,240.01099999999997,6.2
2353,2010,14.299111923340616,113,17,31.18,5,8.5,35.355714285714285,218.05550000000002,6.8
2354,2010,14.289939946481514,100,9,31.16,5,7.3,27.73,218.05550000000002,6.4
2355,2003,14.285843714609287,85,4,26.28,2,2.9,30.415,183.95833333333334,3.4
2356,2001,14.282756024096388,119,16,25.29,5,5.5,25.29,177.06666666666663,6.7
2357,1982,14.279792746113989,109,16,13.78,8,9.5,16.52,96.5,8.2
2358,2018,14.276791883401552,96,4,35.85,6,5.2,35.85,251.10683333333338,6.6
2359,2019,14.26518364908248,113,16,36.47,6,10.3,91.25399999999999,255.65741666666668,7.8
2360,2008,14.254363047340371,110,16,30.69,8,9.0,23.715,215.3025,6.1
2361,2003,14.231483578708945,109,18,26.18,6,10.4,88.98444444444445,183.95833333333334,6.0
2362,2014,14.226808042990191,111,18,33.68,10,8.52,72.13333333333334,236.73616666666666,6.0
2363,2010,14.221150120038246,107,9,31.01,2,5.7,71.30666666666666,218.05550000000002,6.5
2364,2004,14.178064060707667,102,18,26.78,2,5.7,25.130000000000006,188.88333333333335,7.4
2365,2011,14.15938383340681,129,9,31.85,3,5.5,32.43,224.93916666666667,6.9
2366,1994,14.154157530780905,99,1,20.98,2,5.7,54.0,148.22500000000002,6.6
2367,1996,14.153649984061206,120,8,22.2,2,5.7,22.2,156.84999999999997,6.6
2368,1987,14.134213421342135,93,1,16.06,6,5.3,16.06,113.625,5.8
2369,2006,14.107726013806786,103,9,28.44,2,5.5,28.44,201.5916666666667,5.5
2370,2018,14.105550028175257,101,16,35.42,6,8.5,43.248000000000005,251.10683333333338,6.4
2371,1998,14.054496191401256,121,1,22.91,10,5.0,22.439999999999998,163.00833333333335,7.3
2372,2015,14.05384423902083,109,0,33.31,1,2.53,18.7875,237.01700000000002,7.3
2373,2017,14.029886772952658,113,16,34.39,6,8.5,75.84222222222222,245.11958333333334,7.0
2374,1995,13.96478180028437,106,4,21.28,2,10.4,27.390909090909098,152.38333333333335,6.8
2375,2006,13.958910338555661,88,1,28.14,0,2.2,54.54,201.5916666666667,5.8
2376,2015,13.956804786154578,122,8,33.08,2,5.7,35.355714285714285,237.01700000000002,6.5
2377,2008,13.947817605462081,111,0,30.03,10,8.52,36.1,215.3025,7.2
2378,1993,13.914046726276322,109,9,20.1,1,5.8,21.520000000000003,144.45833333333331,6.5
2379,1999,13.903647005853218,86,1,23.16,0,3.6,239.20400000000004,166.57500000000002,8.1
2380,2017,13.87078075837134,96,4,34.0,5,5.5,34.0,245.11958333333334,6.3
2381,1990,13.868231392308184,74,0,18.12,0,2.2,18.12,130.65833333333333,6.8
2382,2019,13.854477785865136,93,16,35.42,2,10.0,35.42,255.65741666666668,5.4
2383,2010,13.854271045674151,121,9,30.21,2,5.7,76.08,218.05550000000002,5.4
2384,2007,13.812899676019013,100,18,28.64,6,8.4,28.64,207.3424166666667,6.9
2385,2013,13.809410531625105,106,17,32.17,10,5.5,59.36888888888888,232.95708333333332,7.1
2386,2017,13.789187930380917,107,18,33.8,10,5.5,33.8,245.11958333333334,7.7
2387,2009,13.787831469629946,103,9,29.58,2,5.7,57.833333333333336,214.537,4.9
2388,2001,13.780120481927712,120,4,24.4,6,10.4,24.4,177.06666666666663,6.1
